"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC103939.1",2.11166524812351,0.855576860175568,1.3052057085237,0.655511123333422,0.512138727118646,0.668935856914723
"AC105297.1",1.92594297886605,-0.288687832282115,1.49713322892388,-0.192827082256146,0.847094392934579,NA
"AC105304.3",1.31900022977381,-1.23479220766658,2.01610013750035,-0.612465712738619,0.540229676447598,NA
"AC105304.4",4.87292162708064,0.57462215431926,0.955464116246274,0.601406316101932,0.547569392864451,0.697989325522057
"AC106834.1",9.03606350018656,-2.53157038012235,0.839759529583966,-3.01463727524062,0.00257286750265627,0.0106551261947461
"AC107768.1",3.47237960257866,1.47552530156567,1.24531813297542,1.18485811978038,0.236073548454477,0.396996493086097
"AC107792.1",4.39386035468495,-0.73480165595432,1.12119218009746,-0.655375295152741,0.512226153445187,0.668989060658499
"AC107792.3",8.96525341176178,-0.741432979867759,0.881640038197495,-0.840970178014615,0.400364641395108,0.570093121236738
"AC108409.1",1.79951580204132,0.699001634000037,1.38274341749792,0.505517961723429,0.613195086032929,NA
"AC109619.1",89.4694454898359,0.610231244947197,0.305233531998499,1.99922741433991,0.0455837536674499,0.113997596429739
"AC110206.1",12.1615098806432,0.233015458051622,0.552174934923089,0.421995717868067,0.673028143024828,0.794178048957309
